code,away_outcome,away_score,away_team,home_outcome,home_score,home_team,official_1,official_2
2011021157,0,3,Pittsburgh Penguins,1,5,New York Islanders,Chris Rooney,Rob Martell
2011021158,0,2,Florida Panthers,1,3,Minnesota Wild,Mike Leggo,Justin StPierre
2011021159,0,3,St. Louis Blues,0,3,Chicago Blackhawks,Paul Devorski,Brad Meier
2011021160,0,0,San Jose Sharks,1,2,Phoenix Coyotes,Dennis LaRue,Tim Peel
2011021161,0,1,Montréal Canadiens,1,4,New York Rangers,Stephen Walkom,Tom Kowal
2011021162,1,4,Winnipeg Jets,0,3,Carolina Hurricanes,Dan O'Rourke,Rob Martell
2011021163,0,1,Florida Panthers,1,4,Columbus Blue Jackets,Mike Leggo,Frederick L'Ecuyer
2011021164,1,5,Pittsburgh Penguins,0,3,Buffalo Sabres,Kelly Sutherland,Dean Morton
2011021165,1,4,Nashville Predators,0,1,Detroit Red Wings,Wes McCauley,Brad Meier
2011021166,1,4,Colorado Avalanche,0,1,Calgary Flames,Brad Watson,Chris Lee
2011021167,1,4,Los Angeles Kings,0,1,Edmonton Oilers,Brian Pochmara,Steve Kozari
2011021168,0,2,Dallas Stars,1,5,Vancouver Canucks,Ghislain Hebert,Kevin Pollock
2011021169,1,6,Boston Bruins,0,3,New York Islanders,Paul Devorski,Don VanMassenhoven
2011021170,0,3,Ottawa Senators,0,3,Philadelphia Flyers,Marc Joannette,Kyle Rehman
2011021171,0,3,Buffalo Sabres,1,4,Toronto Maple Leafs,Greg Kimmerly,Eric Furlatt
2011021172,0,2,Montréal Canadiens,0,2,Washington Capitals,Mike Hasenfratz,Francois StLaurent
2011021173,1,5,New Jersey Devils,0,0,Carolina Hurricanes,Kelly Sutherland,Frederick L'Ecuyer
2011021174,0,2,Winnipeg Jets,1,3,Tampa Bay Lightning,Chris Rooney,Ian Walsh
2011021175,1,5,Columbus Blue Jackets,0,2,St. Louis Blues,Dan O'Halloran,David Banfield
2011021176,1,5,Chicago Blackhawks,0,4,Nashville Predators,Dan O'Rourke,Dean Morton
2011021177,0,3,Los Angeles Kings,0,3,Minnesota Wild,Dave Jackson,Brad Meier
2011021178,0,0,Anaheim Ducks,1,4,Phoenix Coyotes,Dennis LaRue,Gord Dwyer
2011021179,0,2,Calgary Flames,1,3,Vancouver Canucks,Brad Watson,Steve Kozari
2011021180,0,0,Dallas Stars,1,3,San Jose Sharks,Justin StPierre,Tim Peel
2011021181,1,5,Ottawa Senators,0,1,New York Islanders,Paul Devorski,Rob Martell
2011021182,1,2,Boston Bruins,0,1,New York Rangers,Don VanMassenhoven,Marc Joannette
2011021183,0,1,Florida Panthers,0,1,Detroit Red Wings,Ghislain Hebert,Kevin Pollock
2011021184,0,4,Minnesota Wild,0,4,Chicago Blackhawks,Eric Furlatt,Kyle Rehman
2011021185,1,6,Philadelphia Flyers,0,4,Pittsburgh Penguins,Wes McCauley,Brian Pochmara
2011021186,1,2,Edmonton Oilers,0,1,Anaheim Ducks,Dennis LaRue,Marcus Vinnerborg
2011021187,0,2,Washington Capitals,1,4,Tampa Bay Lightning,Kelly Sutherland,Frederick L'Ecuyer
2011021188,0,0,Edmonton Oilers,1,2,Los Angeles Kings,Mike Leggo,Tim Peel
2011021189,1,5,Pittsburgh Penguins,0,3,Boston Bruins,Paul Devorski,Marc Joannette
2011021190,0,5,Toronto Maple Leafs,1,6,Buffalo Sabres,Mike Hasenfratz,Dan O'Halloran
2011021191,0,1,New York Islanders,1,3,New Jersey Devils,Gord Dwyer,Kevin Pollock
2011021192,1,5,New York Rangers,0,3,Philadelphia Flyers,Dan O'Rourke,Brian Pochmara
2011021193,1,2,Carolina Hurricanes,0,1,Ottawa Senators,Chris Rooney,Greg Kimmerly
2011021194,1,5,Winnipeg Jets,0,4,Florida Panthers,Stephen Walkom,Francois StLaurent
2011021195,0,1,Minnesota Wild,0,1,Nashville Predators,Dave Jackson,Ghislain Hebert
2011021196,1,5,San Jose Sharks,0,2,Dallas Stars,Chris Lee,Brad Meier
2011021197,0,4,Anaheim Ducks,0,4,Vancouver Canucks,Eric Furlatt,Tom Kowal
2011021198,0,0,Columbus Blue Jackets,1,2,Phoenix Coyotes,Justin StPierre,Tim Peel
2011021199,0,2,Tampa Bay Lightning,1,5,Montréal Canadiens,Wes McCauley,Don VanMassenhoven
2011021200,0,2,Detroit Red Wings,0,2,St. Louis Blues,Brad Watson,Ian Walsh
2011021201,0,2,Tampa Bay Lightning,1,3,Toronto Maple Leafs,Paul Devorski,Steve Kozari
2011021202,0,4,Winnipeg Jets,1,5,New York Islanders,Wes McCauley,Greg Kimmerly
2011021203,0,1,Buffalo Sabres,1,2,Philadelphia Flyers,Don VanMassenhoven,Marc Joannette
2011021204,0,2,New York Rangers,1,5,Pittsburgh Penguins,Kevin Pollock,Francois StLaurent
2011021205,0,2,Florida Panthers,1,4,Washington Capitals,Dan O'Rourke,Brad Watson
2011021206,0,1,Montréal Canadiens,0,1,Carolina Hurricanes,Chris Rooney,Gord Dwyer
2011021207,1,3,Boston Bruins,0,1,Ottawa Senators,Kelly Sutherland,Dan O'Halloran
2011021208,1,2,New Jersey Devils,0,1,Detroit Red Wings,Dave Jackson,Chris Lee
2011021209,0,0,Dallas Stars,1,2,Nashville Predators,Mike Hasenfratz,Tim Peel
2011021210,0,1,Chicago Blackhawks,0,1,Minnesota Wild,Dennis LaRue,Ian Walsh
2011021211,1,5,Columbus Blue Jackets,0,2,Colorado Avalanche,Mike Leggo,Tom Kowal
2011021212,0,2,Vancouver Canucks,1,3,Calgary Flames,Frederick L'Ecuyer,Eric Furlatt
2011021213,1,3,Anaheim Ducks,0,2,Edmonton Oilers,Brad Meier,Dean Morton
2011021214,0,5,San Jose Sharks,0,5,Los Angeles Kings,Brian Pochmara,Stephen Walkom
2011021215,1,4,Phoenix Coyotes,0,1,St. Louis Blues,Chris Rooney,Chris Lee
2011021216,0,3,Buffalo Sabres,0,3,Boston Bruins,Dan O'Rourke,Francois StLaurent
2011021217,0,2,Ottawa Senators,1,4,New Jersey Devils,Wes McCauley,Dave Jackson
2011021218,1,4,Washington Capitals,0,1,New York Rangers,Dan O'Halloran,Marc Joannette
2011021219,0,2,Philadelphia Flyers,1,4,Pittsburgh Penguins,Greg Kimmerly,Don VanMassenhoven
2011021220,0,2,Chicago Blackhawks,0,2,Detroit Red Wings,Paul Devorski,Brad Watson
2011021221,0,2,Anaheim Ducks,1,5,Calgary Flames,Mike Hasenfratz,Brian Pochmara
2011021222,0,1,Toronto Maple Leafs,1,4,Montréal Canadiens,Kelly Sutherland,Ghislain Hebert
2011021223,1,4,Tampa Bay Lightning,0,3,Winnipeg Jets,Tim Peel,Steve Kozari
2011021224,0,3,New York Islanders,1,7,Columbus Blue Jackets,Justin StPierre,Rob Martell
2011021225,0,1,Carolina Hurricanes,1,4,Florida Panthers,Ian Walsh,Kevin Pollock
2011021226,1,4,Phoenix Coyotes,0,1,Minnesota Wild,Frederick L'Ecuyer,Chris Lee
2011021227,1,3,St. Louis Blues,0,2,Dallas Stars,Chris Rooney,Tom Kowal
2011021228,1,6,Nashville Predators,0,1,Colorado Avalanche,Dennis LaRue,Stephen Walkom
2011021229,0,0,Edmonton Oilers,1,3,Vancouver Canucks,Mike Leggo,Kyle Rehman
2011021230,0,2,Los Angeles Kings,1,3,San Jose Sharks,Eric Furlatt,Brad Meier
2012020001,1,3,Pittsburgh Penguins,0,1,Philadelphia Flyers,Dennis LaRue,Kevin Pollock
2012020002,1,4,Ottawa Senators,0,1,Winnipeg Jets,Gord Dwyer,Stephen Walkom
2012020003,1,5,Chicago Blackhawks,0,2,Los Angeles Kings,Frederick L'Ecuyer,Marc Joannette
2012020004,0,1,New York Rangers,1,3,Boston Bruins,Chris Lee,Tom Kowal
2012020005,1,2,Toronto Maple Leafs,0,1,Montréal Canadiens,Brad Watson,Brad Meier
2012020006,1,2,New Jersey Devils,0,1,New York Islanders,Mike Hasenfratz,Kelly Sutherland
2012020007,0,3,Washington Capitals,1,6,Tampa Bay Lightning,Ghislain Hebert,Eric Furlatt
2012020008,0,1,Carolina Hurricanes,1,5,Florida Panthers,Dave Jackson,Dean Morton
2012020009,0,0,Detroit Red Wings,1,6,St. Louis Blues,Chris Rooney,Greg Kimmerly
2012020010,0,2,Columbus Blue Jackets,0,2,Nashville Predators,Paul Devorski,Kyle Rehman
2012020011,0,3,Phoenix Coyotes,1,4,Dallas Stars,Brian Pochmara,Ian Walsh
2012020012,0,2,Colorado Avalanche,1,4,Minnesota Wild,Wes McCauley,Rob Martell
2012020013,1,7,Anaheim Ducks,0,3,Vancouver Canucks,Mike Leggo,Tim Peel
2012020014,0,2,Philadelphia Flyers,1,5,Buffalo Sabres,Don VanMassenhoven,Steve Kozari
2012020015,1,6,Pittsburgh Penguins,0,3,New York Rangers,Brad Watson,Brad Meier
2012020016,1,4,San Jose Sharks,0,1,Calgary Flames,Mike Leggo,Justin St. Pierre 
2012020017,0,0,Dallas Stars,1,1,Minnesota Wild,Wes McCauley,Gord Dwyer
2012020018,0,2,Edmonton Oilers,0,2,Vancouver Canucks,Francis Charron,Tim Peel
2012020019,1,6,Chicago Blackhawks,0,4,Phoenix Coyotes,Frederick L'Ecuyer,Marc Joannette
2012020020,0,1,Winnipeg Jets,0,1,Boston Bruins,Mike Hasenfratz,Kelly Sutherland
2012020021,0,3,Tampa Bay Lightning,1,4,New York Islanders,Dennis LaRue,Mark Lemelin
2012020022,0,3,St. Louis Blues,0,3,Nashville Predators,Ghislain Hebert,Eric Furlatt
2012020023,1,2,Buffalo Sabres,0,1,Toronto Maple Leafs,Dan O'Halloran,Brian Pochmara
2012020024,0,0,Florida Panthers,1,4,Ottawa Senators,Tom Kowal,Kyle Rehman
2012020025,0,3,Detroit Red Wings,0,3,Columbus Blue Jackets,Dave Jackson,Dean Morton
2012020026,1,5,Anaheim Ducks,0,4,Calgary Flames,Justin St. Pierre ,Stephen Walkom
2012020027,1,4,Winnipeg Jets,0,2,Washington Capitals,Dennis LaRue,Brad Meier
2012020028,1,4,Tampa Bay Lightning,0,1,Carolina Hurricanes,Francois St-Laurent,Steve Kozari
2012020029,0,1,Florida Panthers,1,4,Montréal Canadiens,Tom Kowal,Kyle Rehman
2012020030,0,0,Philadelphia Flyers,1,3,New Jersey Devils,Jean Hebert,Brad Watson
2012020031,1,2,Dallas Stars,0,1,Detroit Red Wings,Don VanMassenhoven,Marc Joannette
2012020032,1,3,Nashville Predators,0,1,Minnesota Wild,Francis Charron,Chris Lee
2012020033,0,2,St. Louis Blues,1,3,Chicago Blackhawks,Dan O'Rourke,Eric Furlatt
2012020034,0,1,Los Angeles Kings,1,3,Colorado Avalanche,Frederick L'Ecuyer,Tim Peel
2012020035,1,6,San Jose Sharks,0,3,Edmonton Oilers,Gord Dwyer,Stephen Walkom
2012020036,1,5,Toronto Maple Leafs,0,2,Pittsburgh Penguins,Kelly Sutherland,Ghislain Hebert
2012020037,0,3,Boston Bruins,1,4,New York Rangers,Chris Rooney,Brian Pochmara
2012020038,0,2,Calgary Flames,0,2,Vancouver Canucks,Stephen Walkom,Ian Walsh
2012020039,0,1,Columbus Blue Jackets,1,5,Phoenix Coyotes,Mike Leggo,Rob Martell
2012020040,1,7,New York Islanders,0,4,Toronto Maple Leafs,Ghislain Hebert,Kevin Pollock
2012020041,0,1,New York Rangers,1,2,Philadelphia Flyers,Paul Devorski,Kyle Rehman
2012020042,1,4,Montréal Canadiens,0,1,Washington Capitals,Chris Rooney,Don VanMassenhoven
2012020043,0,3,Buffalo Sabres,1,6,Carolina Hurricanes,Justin St. Pierre ,Dan O'Halloran
2012020044,1,3,Ottawa Senators,0,1,Florida Panthers,Frederick L'Ecuyer,Chris Lee
2012020045,0,0,Nashville Predators,1,3,St. Louis Blues,Francis Charron,Dan O'Rourke
2012020046,1,3,Chicago Blackhawks,0,2,Dallas Stars,Gord Dwyer,Tim Peel
2012020047,0,0,Columbus Blue Jackets,1,4,Colorado Avalanche,Mike Hasenfratz,Francois St-Laurent
2012020048,0,1,Los Angeles Kings,1,2,Edmonton Oilers,Greg Kimmerly,Tom Kowal
2012020049,0,3,Phoenix Coyotes,1,5,San Jose Sharks,Rob Martell,Steve Kozari
2012020050,0,2,New York Islanders,1,4,Boston Bruins,Wes McCauley,Kyle Rehman
2012020051,1,3,Carolina Hurricanes,0,1,Buffalo Sabres,Kelly Sutherland,Ghislain Hebert
2012020052,0,2,Washington Capitals,1,3,New Jersey Devils,Justin St. Pierre ,Dan O'Halloran
2012020053,0,4,Ottawa Senators,1,6,Tampa Bay Lightning,Frederick L'Ecuyer,Chris Lee
2012020054,0,3,Minnesota Wild,1,5,Detroit Red Wings,Brian Pochmara,Kevin Pollock
2012020055,0,2,Pittsburgh Penguins,1,4,Winnipeg Jets,Ian Walsh,Brad Meier
2012020056,1,5,Vancouver Canucks,0,0,Anaheim Ducks,Dave Jackson,Steve Kozari
2012020057,0,0,Colorado Avalanche,1,4,San Jose Sharks,Mike Hasenfratz,Dennis LaRue
2012020058,0,2,Toronto Maple Leafs,1,5,New York Rangers,Francis Charron,Dan O'Halloran
2012020059,1,3,Chicago Blackhawks,0,2,Columbus Blue Jackets,Chris Rooney,Dan O'Rourke
2012020060,1,7,Philadelphia Flyers,0,1,Florida Panthers,Gord Dwyer,Chris Lee
2012020061,1,4,St. Louis Blues,0,3,Dallas Stars,Paul Devorski,Don VanMassenhoven
2012020062,1,4,Los Angeles Kings,0,2,Phoenix Coyotes,Tim Peel,Francois St-Laurent
2012020063,0,3,Edmonton Oilers,1,4,Calgary Flames,Greg Kimmerly,Tom Kowal
2012020064,0,2,Nashville Predators,0,2,Anaheim Ducks,Mike Leggo,Rob Martell
2012020065,0,2,Buffalo Sabres,1,3,Washington Capitals,Ghislain Hebert,Stephen Walkom
2012020066,0,1,Pittsburgh Penguins,0,1,Ottawa Senators,Brad Watson,Dean Morton
2012020067,0,3,New Jersey Devils,1,4,Montréal Canadiens,Wes McCauley,Eric Furlatt
2012020068,0,1,Philadelphia Flyers,1,5,Tampa Bay Lightning,Gord Dwyer,Kevin Pollock
2012020069,0,1,Detroit Red Wings,1,2,Chicago Blackhawks,Chris Rooney,Brian Pochmara
2012020070,0,4,New York Islanders,1,5,Winnipeg Jets,Greg Kimmerly,Brad Watson
2012020071,0,4,Minnesota Wild,1,5,St. Louis Blues,Don VanMassenhoven,Ian Walsh
2012020072,0,1,Vancouver Canucks,1,4,San Jose Sharks,Mike Hasenfratz,Dave Jackson
2012020073,1,5,Boston Bruins,0,3,Carolina Hurricanes,Dan O'Rourke,Frederick L'Ecuyer
2012020074,0,1,Dallas Stars,1,2,Columbus Blue Jackets,Justin St. Pierre ,Brian Pochmara
2012020075,0,0,Nashville Predators,1,4,Phoenix Coyotes,Paul Devorski,Jean Hebert
2012020076,0,1,Colorado Avalanche,1,4,Edmonton Oilers,Brad Watson,Graham Skilliter
2012020077,0,2,Vancouver Canucks,0,2,Los Angeles Kings,Dennis LaRue,Francois St-Laurent
2012020078,0,1,New Jersey Devils,0,1,Boston Bruins,Marc Joannette,Mark Lemelin
2012020079,1,4,Toronto Maple Leafs,0,3,Buffalo Sabres,Chris Rooney,Greg Kimmerly
2012020080,0,1,Philadelphia Flyers,1,2,New York Rangers,Dan O'Rourke,Kelly Sutherland
2012020081,0,3,Winnipeg Jets,1,4,Montréal Canadiens,Francis Charron,Steve Kozari
2012020082,0,2,Washington Capitals,1,3,Ottawa Senators,Wes McCauley,Don VanMassenhoven
2012020083,1,4,New York Islanders,0,1,Pittsburgh Penguins,Justin St. Pierre ,Stephen Walkom
2012020084,0,2,Florida Panthers,1,5,Tampa Bay Lightning,Rob Martell,Kevin Pollock
2012020085,0,1,Dallas Stars,1,4,Detroit Red Wings,Dan O'Halloran,Darcy Burchell
2012020086,0,2,Columbus Blue Jackets,1,3,Minnesota Wild,Eric Furlatt,Kyle Rehman
2012020087,0,2,Anaheim Ducks,0,2,San Jose Sharks,Dave Jackson,Francois St-Laurent
2012020088,0,1,Montréal Canadiens,1,5,Ottawa Senators,Ian Walsh,Steve Kozari
2012020089,0,2,Chicago Blackhawks,0,2,Minnesota Wild,Brian Pochmara,Tom Kowal
2012020090,1,2,Edmonton Oilers,0,1,Phoenix Coyotes,Paul Devorski,Dennis LaRue
2012020091,0,0,Colorado Avalanche,1,3,Vancouver Canucks,Brad Watson,Brad Meier
2012020092,1,7,Buffalo Sabres,0,4,Boston Bruins,Dan O'Rourke,Rob Martell
2012020093,0,2,Washington Capitals,1,3,Toronto Maple Leafs,Frederick L'Ecuyer,Steve Kozari
2012020094,1,5,New York Islanders,0,4,New Jersey Devils,Kelly Sutherland,Ghislain Hebert
2012020095,1,3,Pittsburgh Penguins,0,0,New York Rangers,Mike Hasenfratz,Marc Joannette
2012020096,1,4,St. Louis Blues,0,1,Columbus Blue Jackets,Francis Charron,Chris Lee
2012020097,0,3,Winnipeg Jets,1,6,Florida Panthers,Mike Leggo,Kevin Pollock
2012020098,1,6,Colorado Avalanche,0,3,Calgary Flames,Eric Furlatt,Kyle Rehman
2012020099,0,1,Nashville Predators,0,1,Los Angeles Kings,Dave Jackson,Gord Dwyer
2012020100,0,2,Edmonton Oilers,0,2,San Jose Sharks,Paul Devorski,Dennis LaRue
2012020101,0,2,Philadelphia Flyers,1,3,Washington Capitals,Mike Hasenfratz,Wes McCauley
2012020102,0,0,Ottawa Senators,1,1,Carolina Hurricanes,Kelly Sutherland,Don VanMassenhoven
2012020103,0,3,Winnipeg Jets,1,8,Tampa Bay Lightning,Mike Leggo,Tim Peel
2012020104,0,3,St. Louis Blues,1,5,Detroit Red Wings,Chris Lee,Ian Walsh
2012020105,0,3,Phoenix Coyotes,0,3,Dallas Stars,Stephen Walkom,Tom Kowal
2012020106,0,1,Chicago Blackhawks,0,1,Vancouver Canucks,Dan O'Halloran,Eric Furlatt
2012020107,0,1,Minnesota Wild,1,3,Anaheim Ducks,Brad Watson,Brad Meier
2012020108,0,1,New Jersey Devils,1,5,Pittsburgh Penguins,Dan O'Rourke,Frederick L'Ecuyer
2012020109,0,1,Buffalo Sabres,1,6,Montréal Canadiens,Greg Kimmerly,Marc Joannette
2012020110,0,1,Edmonton Oilers,1,3,Colorado Avalanche,Chris Rooney,Francis Charron
2012020111,1,1,Boston Bruins,0,0,Toronto Maple Leafs,Chris Lee,Ian Walsh
2012020112,0,3,Carolina Hurricanes,1,5,Philadelphia Flyers,Ghislain Hebert,Kevin Pollock
2012020113,1,3,New York Rangers,0,2,Tampa Bay Lightning,Mike Leggo,Francois St-Laurent
2012020114,0,2,Detroit Red Wings,1,4,Columbus Blue Jackets,Don VanMassenhoven,Rob Martell
2012020115,0,0,Dallas Stars,1,2,Phoenix Coyotes,Dave Jackson,Kyle Rehman
2012020116,0,2,Chicago Blackhawks,0,2,Calgary Flames,Dan O'Halloran,Dean Morton
2012020117,0,4,Los Angeles Kings,1,7,Anaheim Ducks,Justin St. Pierre ,Brad Watson
2012020118,0,1,Nashville Predators,0,1,San Jose Sharks,Gord Dwyer,Brad Meier
2012020119,1,6,Pittsburgh Penguins,0,3,Washington Capitals,Kelly Sutherland,Tim Peel
2012020120,0,1,Ottawa Senators,1,2,Montréal Canadiens,Brian Pochmara,Greg Kimmerly
2012020121,1,4,Florida Panthers,0,3,Buffalo Sabres,Wes McCauley,Ian Walsh
2012020122,1,3,New Jersey Devils,0,0,New York Islanders,Mike Hasenfratz,Paul Devorski
2012020123,1,4,Carolina Hurricanes,0,1,Toronto Maple Leafs,Marc Joannette,Graham Skilliter
2012020124,1,3,Dallas Stars,0,2,Colorado Avalanche,Chris Rooney,Justin St. Pierre 
2012020125,0,1,Minnesota Wild,1,2,Phoenix Coyotes,Francis Charron,Brad Meier
2012020126,1,3,Vancouver Canucks,0,2,Edmonton Oilers,Dan O'Halloran,Dean Morton
2012020127,0,1,San Jose Sharks,1,2,Anaheim Ducks,Tom Kowal,Kyle Rehman
2012020128,0,1,New York Rangers,1,3,New Jersey Devils,Brian Pochmara,Tim Peel
2012020129,1,4,Pittsburgh Penguins,0,2,New York Islanders,Don VanMassenhoven,Francois St-Laurent
2012020130,1,3,Toronto Maple Leafs,0,2,Washington Capitals,Paul Devorski,Marc Joannette
2012020131,1,4,Los Angeles Kings,0,2,Columbus Blue Jackets,Ghislain Hebert,Stephen Walkom
2012020132,0,3,Buffalo Sabres,1,4,Ottawa Senators,Eric Furlatt,Ian Walsh
2012020133,0,1,Tampa Bay Lightning,1,2,Philadelphia Flyers,Kelly Sutherland,Greg Kimmerly
2012020134,1,4,Calgary Flames,0,1,Detroit Red Wings,Mike Hasenfratz,Dan O'Rourke
2012020135,0,2,Florida Panthers,1,3,Winnipeg Jets,Dennis LaRue,Dean Morton
2012020136,1,6,Nashville Predators,0,1,St. Louis Blues,Frederick L'Ecuyer,Steve Kozari
2012020137,1,5,Chicago Blackhawks,0,3,San Jose Sharks,Francis Charron,Tom Kowal
2012020138,1,2,Boston Bruins,0,1,Montréal Canadiens,Dave Jackson,Kevin Pollock
2012020139,1,3,Anaheim Ducks,0,0,Colorado Avalanche,Gord Dwyer,Steve Kozari
2012020140,1,3,Dallas Stars,0,2,Edmonton Oilers,Dan O'Halloran,Chris Lee
2012020141,0,4,Montréal Canadiens,0,4,Buffalo Sabres,Mike Hasenfratz,Tim Peel
2012020142,0,2,Tampa Bay Lightning,1,4,New Jersey Devils,Chris Rooney,Don VanMassenhoven
2012020143,0,1,New York Islanders,1,4,New York Rangers,Ian Walsh,Kevin Pollock
2012020144,0,2,Florida Panthers,0,2,Philadelphia Flyers,Frederick L'Ecuyer,Marc Joannette
2012020145,0,2,Washington Capitals,1,5,Pittsburgh Penguins,Greg Kimmerly,Stephen Walkom
2012020146,1,4,Calgary Flames,0,3,Columbus Blue Jackets,Francis Charron,Kelly Sutherland
2012020147,1,3,Carolina Hurricanes,0,2,Ottawa Senators,Dave Jackson,Rob Martell
2012020148,1,3,Toronto Maple Leafs,0,2,Winnipeg Jets,Ghislain Hebert,Eric Furlatt
2012020149,1,5,Detroit Red Wings,0,1,St. Louis Blues,Mike Leggo,Dennis LaRue
2012020150,0,0,Los Angeles Kings,1,3,Nashville Predators,Wes McCauley,Brian Pochmara
2012020151,1,4,Vancouver Canucks,0,1,Minnesota Wild,Dan O'Rourke,Justin St. Pierre 
2012020152,1,6,Chicago Blackhawks,0,2,Phoenix Coyotes,Gord Dwyer,Brad Watson
2012020153,0,1,Anaheim Ducks,1,3,Dallas Stars,Wes McCauley,Dennis LaRue
2012020154,0,0,Tampa Bay Lightning,1,2,Boston Bruins,Dan O'Halloran,Dean Morton
2012020155,0,1,Pittsburgh Penguins,1,3,New Jersey Devils,Gord Dwyer,Chris Lee
2012020156,0,3,Carolina Hurricanes,1,4,Philadelphia Flyers,Don VanMassenhoven,Ian Walsh
2012020157,1,1,Winnipeg Jets,0,0,Ottawa Senators,Paul Devorski,Ghislain Hebert
2012020158,0,1,Edmonton Oilers,1,2,Detroit Red Wings,Frederick L'Ecuyer,Steve Kozari
2012020159,0,0,Phoenix Coyotes,0,0,San Jose Sharks,Justin St. Pierre ,Brad Watson
2012020160,1,6,Toronto Maple Leafs,0,0,Montréal Canadiens,Tim Peel,Rob Martell
2012020161,1,3,Buffalo Sabres,0,2,New York Islanders,Dan O'Rourke,Stephen Walkom
2012020162,0,0,Florida Panthers,1,5,Washington Capitals,Dave Jackson,Francois St-Laurent
2012020163,0,5,Anaheim Ducks,0,5,St. Louis Blues,Wes McCauley,Greg Kimmerly
2012020164,0,1,Nashville Predators,1,2,Minnesota Wild,Mike Leggo,Eric Furlatt
2012020165,0,1,Calgary Flames,1,5,Vancouver Canucks,Tom Kowal,Kyle Rehman
2012020166,0,2,Los Angeles Kings,1,3,Detroit Red Wings,Kelly Sutherland,Brad Meier
2012020167,1,3,Edmonton Oilers,0,1,Columbus Blue Jackets,Frederick L'Ecuyer,Steve Kozari
2012020168,1,3,Boston Bruins,0,1,Buffalo Sabres,Dave Jackson,Francois St-Laurent
2012020169,0,1,Tampa Bay Lightning,1,5,New York Rangers,Dan O'Rourke,Chris Lee
2012020170,1,3,New Jersey Devils,0,1,Pittsburgh Penguins,Dan O'Halloran,Dean Morton
2012020171,1,3,Chicago Blackhawks,0,0,Nashville Predators,Greg Kimmerly,Stephen Walkom
2012020172,0,2,Philadelphia Flyers,1,5,Toronto Maple Leafs,Francis Charron,Paul Devorski
2012020173,1,6,Carolina Hurricanes,0,4,New York Islanders,Gord Dwyer,Chris Lee
2012020174,0,2,San Jose Sharks,1,6,Columbus Blue Jackets,Dan O'Halloran,Don VanMassenhoven
2012020175,1,4,Los Angeles Kings,0,1,St. Louis Blues,Kelly Sutherland,Brad Meier
2012020176,1,3,Phoenix Coyotes,0,2,Colorado Avalanche,Mike Leggo,Eric Furlatt
2012020177,0,1,Minnesota Wild,0,1,Calgary Flames,Mike Hasenfratz,Kevin Pollock
2012020178,1,4,Carolina Hurricanes,0,2,New Jersey Devils,Tom Kowal,Francois St-Laurent
2012020179,0,3,New York Rangers,0,3,Boston Bruins,Justin St. Pierre ,Stephen Walkom
2012020180,0,0,Buffalo Sabres,1,2,Ottawa Senators,Marc Joannette,Mark Lemelin
2012020181,0,3,Montréal Canadiens,0,3,Tampa Bay Lightning,Dave Jackson,Ian Walsh
2012020182,1,6,Washington Capitals,0,5,Florida Panthers,Dan O'Rourke,Greg Kimmerly
2012020183,1,3,Philadelphia Flyers,0,2,Winnipeg Jets,Brian Pochmara,Kyle Rehman
2012020184,0,0,San Jose Sharks,1,1,Nashville Predators,Tim Peel,Dean Morton
2012020185,0,2,Anaheim Ducks,0,2,Chicago Blackhawks,Paul Devorski,Don VanMassenhoven
2012020186,1,4,Dallas Stars,0,1,Edmonton Oilers,Mike Hasenfratz,Kevin Pollock
2012020187,0,1,Minnesota Wild,1,2,Vancouver Canucks,Chris Rooney,Ghislain Hebert
2012020188,0,2,Ottawa Senators,1,4,Pittsburgh Penguins,Rob Martell,Tom Kowal
2012020189,1,4,St. Louis Blues,0,3,Detroit Red Wings,Justin St. Pierre ,Brad Meier
2012020190,0,4,Dallas Stars,1,7,Calgary Flames,Chris Rooney,Ghislain Hebert
2012020191,0,3,New York Islanders,0,3,New York Rangers,Dave Jackson,Greg Kimmerly
2012020192,0,1,Toronto Maple Leafs,1,3,Carolina Hurricanes,Tim Peel,Rob Martell
2012020193,1,4,Washington Capitals,0,3,Tampa Bay Lightning,Frederick L'Ecuyer,Steve Kozari
2012020194,1,1,Montréal Canadiens,0,0,Florida Panthers,Francis Charron,Kelly Sutherland
2012020195,0,0,Phoenix Coyotes,1,3,Nashville Predators,Mike Hasenfratz,Marc Joannette
2012020196,0,3,Colorado Avalanche,0,3,Minnesota Wild,Dan O'Halloran,Dean Morton
2012020197,0,2,Boston Bruins,1,4,Buffalo Sabres,Don VanMassenhoven,Brad Meier
2012020198,0,3,Philadelphia Flyers,1,5,New Jersey Devils,Ian Walsh,Tom Kowal
